Date,Tmean,Tmax,Tmin,RHmean,RHmax,RHmin,Pmean,Rn,Rl,G,PAR,ETcat,ET0pm,ET0cat,U2max,U2mean,U2dir,Rain,Insolation
23-02-2007,28.7,33.9,23.0,68.1,92.3,42.3,97.7,27.2,17.2,0.3,310.0,8.4,5.8,5.4,4.2,0.8,30.2,11.9,10.6
24-02-2007,28.8,34.2,22.4,61.3,88.6,32.3,97.6,28.0,16.2,0.2,312.5,10.0,5.8,6.5,3.7,0.7,20.5,0.0,11.1
25-02-2007,27.6,34.3,22.5,67.2,93.4,33.5,97.4,20.4,11.4,-0.1,218.4,7.5,4.4,5.1,4.1,0.5,62.1,0.0,5.7
26-02-2007,24.1,27.7,21.3,83.3,94.7,69.4,97.4,10.7,5.8,-0.8,129.5,3.2,2.5,2.3,7.9,0.9,82.8,7.6,0.0
27-02-2007,26.3,33.9,21.2,72.8,94.1,42.7,97.3,25.4,15.5,0.1,126.4,8.2,5.6,5.4,5.2,1.2,346.8,0.0,9.3
28-02-2007,26.1,31.8,22.4,76.4,89.9,53.5,97.3,20.4,13.3,0.1,244.7,6.9,4.6,4.6,5.5,1.2,332.3,0.0,5.8
01-03-2007,27.3,33.2,23.1,72.8,90.4,46.1,97.3,25.2,15.4,0.3,298.8,8.6,5.6,5.6,5.8,1.3,352.4,0.0,11.1
02-03-2007,27.6,33.3,23.4,73.0,93.4,45.3,97.4,26.6,16.7,0.4,311.9,9.1,5.7,5.9,4.2,1.0,31.6,0.0,12.0
03-03-2007,27.4,33.8,20.3,67.5,96.6,38.7,97.5,26.8,16.1,0.1,293.7,8.4,5.7,5.3,5.1,1.1,38.4,0.0,11.9
04-03-2007,28.7,34.1,22.5,56.7,85.8,28.7,97.5,27.6,16.1,0.2,306.8,9.4,5.9,6.0,4.8,1.0,31.5,0.0,12.7
05-03-2007,27.7,33.8,22.1,60.4,87.6,33.5,97.5,26.2,15.2,0.0,285.4,9.0,5.6,5.6,5.6,0.9,25.2,0.0,11.1
06-03-2007,27.8,33.8,21.3,61.5,93.0,35.9,97.6,27.5,16.2,0.0,310.2,9.0,5.9,6.0,5.5,1.1,32.8,0.0,12.6
07-03-2007,28.4,34.7,21.6,60.6,83.7,33.4,97.6,27.3,15.9,0.2,309.9,5.6,5.9,5.9,4.9,1.0,17.5,0.0,12.6
08-03-2007,28.4,35.2,23.1,64.8,90.5,32.8,97.4,26.6,15.9,0.2,302.8,9.4,5.8,5.9,4.5,1.0,14.5,0.0,11.9
09-03-2007,27.3,34.8,22.5,68.3,90.4,32.8,97.3,21.2,15.2,0.1,301.4,8.4,5.0,5.2,6.7,1.0,15.9,0.0,8.1
10-03-2007,27.1,34.6,21.2,68.5,95.1,35.9,97.3,21.2,15.0,0.0,267.5,8.9,4.9,5.8,5.8,1.0,355.5,0.0,8.1
11-03-2007,26.3,33.9,23.0,72.6,87.7,44.4,97.4,18.1,12.7,0.0,255.1,7.6,4.3,5.0,4.7,1.0,55.6,0.0,5.9
12-03-2007,28.1,30.4,25.3,52.8,66.1,41.6,97.3,18.0,10.1,-0.1,294.9,6.0,3.7,3.7,1.7,0.3,40.6,0.0,6.2
13-03-2007,28.1,34.3,22.5,62.3,83.8,35.2,97.4,21.2,14.9,0.1,295.5,5.5,5.1,5.4,5.6,1.3,36.4,0.0,8.1
14-03-2007,28.4,34.8,23.1,64.2,90.5,36.2,97.3,21.5,15.2,0.1,309.8,7.2,5.0,5.6,6.3,1.1,8.1,0.0,8.2
15-03-2007,27.7,33.3,23.1,69.8,90.8,43.7,97.3,23.9,15.0,0.1,45.2,9.7,5.0,5.0,6.5,0.8,37.4,9.4,9.9
16-03-2007,25.4,31.5,22.7,83.6,94.6,56.8,97.4,12.4,7.2,-0.6,161.0,0.4,3.0,0.3,4.8,0.7,53.9,0.5,1.0
17-03-2007,25.5,30.8,21.5,81.6,97.5,55.7,97.4,19.9,12.6,-0.1,237.2,9.5,4.1,6.8,5.7,0.8,11.6,22.6,7.1
18-03-2007,23.4,28.2,21.2,90.9,97.7,65.7,97.3,11.9,7.4,-0.9,250.6,2.8,2.6,2.5,4.9,0.7,282.9,25.4,1.5
19-03-2007,21.9,24.7,19.3,80.3,93.9,63.1,97.4,0.6,-0.4,-0.3,252.2,2.0,0.7,3.8,1.8,0.3,48.7,0.0,0.0
20-03-2007,23.8,30.2,18.1,73.0,97.8,47.9,97.5,21.0,12.0,-0.6,236.5,6.3,4.1,4.3,4.0,0.8,103.2,0.0,7.8
21-03-2007,25.4,31.6,19.1,69.9,91.4,44.7,97.3,19.7,11.3,-0.3,214.9,5.8,4.2,4.1,3.8,0.8,29.6,0.0,6.6
22-03-2007,26.3,31.9,22.2,78.8,93.4,54.0,97.4,20.5,12.5,0.3,238.8,5.4,4.4,4.1,4.3,1.0,6.4,0.8,7.5
23-03-2007,27.1,33.5,23.3,73.7,93.2,40.1,97.5,22.6,14.0,0.4,252.7,6.2,4.8,4.7,4.3,0.7,43.6,0.0,8.7
24-03-2007,27.7,35.2,21.7,69.8,91.4,38.2,97.6,23.7,14.5,0.3,269.4,6.7,5.0,5.1,4.0,0.8,98.8,0.0,9.6
25-03-2007,27.8,34.8,22.5,68.7,93.4,38.8,97.4,23.8,14.5,0.2,192.8,6.8,4.9,5.1,4.7,0.7,20.3,0.0,9.6
26-03-2007,28.8,34.7,22.7,61.3,91.4,34.5,97.3,23.9,14.5,0.1,268.7,6.6,5.2,5.3,4.9,0.9,16.4,0.0,9.7
27-03-2007,29.1,34.9,23.4,58.1,89.3,29.2,97.4,23.3,14.2,0.1,261.0,9.4,5.1,5.7,4.2,0.9,23.5,0.0,9.3
28-03-2007,29.4,35.7,23.4,56.3,87.7,26.3,97.5,24.1,14.3,0.1,266.0,9.8,5.2,6.2,4.3,0.8,25.3,0.0,9.8
29-03-2007,29.2,35.4,22.9,62.2,94.7,32.7,97.3,23.6,14.1,0.1,258.0,9.0,5.1,5.7,4.6,0.8,33.8,0.0,9.4
30-03-2007,29.7,35.2,24.4,54.9,77.9,32.4,97.2,23.7,13.9,0.1,262.8,9.6,5.5,5.8,5.4,1.2,11.4,0.0,9.5
31-03-2007,28.3,35.1,22.1,64.3,96.5,32.6,97.3,21.0,13.3,-0.1,222.7,7.4,4.4,4.9,3.9,0.6,26.0,0.0,7.7
01-04-2007,28.3,35.5,22.2,65.8,96.0,30.7,97.3,20.3,12.1,-0.2,216.5,5.8,4.2,4.5,4.4,0.5,33.2,0.8,9.4
02-04-2007,28.7,34.6,22.5,63.9,92.4,36.6,97.3,22.1,13.3,0.0,242.5,8.0,4.8,5.1,4.6,0.9,41.4,0.0,10.8
03-04-2007,28.6,35.5,22.2,60.0,96.5,26.3,97.3,21.0,13.6,-0.1,249.2,8.0,4.6,5.2,5.2,0.8,31.6,0.0,9.9
04-04-2007,28.1,35.6,20.7,56.2,87.9,26.1,97.2,21.3,13.3,-0.2,249.3,6.9,4.4,4.2,4.4,0.6,313.8,0.0,10.4
05-04-2007,28.7,34.8,22.5,62.2,86.0,36.6,97.4,21.5,12.9,0.1,247.5,8.7,5.1,5.6,5.6,1.3,73.1,0.0,10.3
06-04-2007,27.2,33.8,21.9,66.2,83.7,40.9,97.4,21.2,12.6,0.1,241.7,8.6,4.9,5.7,5.3,1.4,47.8,0.0,10.2
07-04-2007,24.2,28.2,21.2,83.6,95.6,66.4,97.5,9.7,5.3,-0.7,148.8,2.7,2.4,2.1,6.4,1.2,79.3,9.7,1.3
08-04-2007,24.4,31.3,20.5,82.4,97.1,50.9,97.4,17.7,11.2,-0.4,209.2,5.3,3.8,3.8,4.7,1.0,200.4,13.7,7.3
09-04-2007,23.6,28.9,19.6,74.0,97.3,38.3,97.4,20.2,12.2,-0.5,231.3,5.0,3.9,3.2,4.0,0.9,155.4,0.0,9.4
10-04-2007,24.5,31.4,17.6,66.1,96.5,38.3,97.4,22.5,12.9,-0.6,255.3,6.6,4.2,4.4,3.4,0.7,84.4,0.0,11.3
11-04-2007,26.8,33.2,20.5,58.9,82.7,35.5,97.5,22.6,12.5,-0.2,254.0,8.1,4.7,5.2,4.8,1.0,31.2,0.0,11.3
12-04-2007,27.5,33.1,20.3,61.9,88.6,41.9,97.6,19.4,10.9,-0.2,215.5,7.2,4.2,4.2,5.2,1.1,23.8,0.0,8.6
13-04-2007,27.0,31.3,23.4,65.2,83.2,44.7,97.6,12.8,7.2,-0.2,143.9,4.1,3.1,2.8,4.3,0.8,35.6,0.0,3.6
14-04-2007,27.4,33.4,22.7,61.3,83.7,35.1,97.6,20.7,11.9,0.0,234.2,6.5,4.9,6.0,5.5,1.5,38.3,0.0,9.5
15-04-2007,28.2,34.3,23.1,55.2,72.1,32.6,97.7,20.4,11.4,0.0,230.4,6.4,4.7,5.4,4.1,1.2,40.3,0.0,9.2
16-04-2007,28.1,34.2,21.5,57.9,85.9,34.5,97.6,20.5,11.7,0.1,205.4,6.2,4.4,4.5,4.0,1.0,53.1,0.0,9.3
17-04-2007,27.5,33.7,22.2,60.2,79.6,36.4,97.4,21.9,12.1,0.0,218.5,6.9,4.8,5.0,4.4,1.2,67.4,0.0,10.4
18-04-2007,26.5,30.5,24.7,56.2,67.9,38.4,97.4,18.0,10.0,-0.1,219.8,5.2,3.8,3.8,2.8,0.8,80.7,0.0,7.4
19-04-2007,27.0,33.1,21.4,58.7,76.6,36.4,97.5,21.6,12.0,0.0,245.1,8.3,5.1,5.1,6.8,1.7,28.1,0.0,10.1
20-04-2007,24.9,30.0,21.5,70.3,88.6,49.4,97.7,16.0,8.5,-0.2,180.2,6.5,3.7,4.2,5.5,1.4,23.0,0.0,5.9
21-04-2007,26.2,32.0,21.1,66.8,90.1,37.9,97.6,21.2,11.7,0.3,244.7,7.7,4.5,4.9,4.3,1.2,31.9,0.0,9.8
22-04-2007,27.2,33.1,21.5,64.6,91.6,38.8,97.5,21.0,11.6,0.4,244.0,8.2,4.6,5.2,4.9,1.3,24.4,0.0,9.6
23-04-2007,28.5,34.4,23.8,59.7,77.8,36.8,97.5,20.2,11.4,0.4,236.6,8.6,4.5,5.5,4.6,1.1,14.2,0.0,9.2
24-04-2007,27.9,35.2,23.3,66.9,85.9,38.0,97.4,17.6,10.3,0.4,208.2,6.0,3.9,3.9,4.3,0.8,350.7,0.0,7.1
25-04-2007,27.4,32.2,23.4,70.9,87.2,49.2,97.3,14.5,8.7,0.2,173.8,6.2,3.4,6.2,4.6,0.9,11.2,0.0,4.3
26-04-2007,26.1,34.2,22.2,77.9,95.3,42.5,97.2,12.8,7.3,-0.1,144.4,5.4,3.1,3.7,6.3,0.8,259.4,4.1,3.6
27-04-2007,22.8,26.7,20.4,84.6,96.8,65.3,97.6,8.6,5.4,-0.9,132.2,3.2,2.2,2.2,5.3,1.6,150.9,0.5,0.4
28-04-2007,22.3,28.5,17.6,68.7,83.6,49.4,98.0,14.7,8.7,-0.7,169.3,6.1,3.5,4.0,6.4,1.8,76.6,0.0,4.9
29-04-2007,24.2,29.6,20.5,69.4,79.6,52.7,97.8,12.3,7.0,-0.3,145.9,4.9,3.3,3.3,5.4,1.7,56.9,0.0,3.1
30-04-2007,26.0,32.3,19.0,65.9,93.1,40.2,97.6,19.2,11.2,0.3,227.1,7.5,4.0,4.8,4.5,1.1,38.7,0.0,8.2
01-05-2007,26.8,33.2,21.3,60.3,80.8,36.3,97.6,18.9,10.7,0.3,222.4,7.7,4.5,4.8,5.3,1.6,36.4,0.0,10.5
02-05-2007,27.2,34.0,22.1,46.7,70.8,30.1,97.6,19.2,10.4,0.2,220.0,7.2,4.7,4.7,4.9,1.5,42.0,0.0,11.2
03-05-2007,26.0,33.4,17.3,48.3,78.4,23.0,97.7,19.2,9.9,-0.1,216.7,8.1,4.0,4.8,5.8,1.0,55.8,0.0,10.8
04-05-2007,25.7,32.8,20.2,55.1,81.1,25.4,97.6,19.3,10.0,0.0,216.3,8.1,4.7,4.8,6.5,1.7,35.9,0.0,10.8
05-05-2007,25.9,32.1,21.1,50.3,73.0,24.3,97.5,20.0,10.0,-0.1,221.1,9.1,5.1,5.3,6.1,2.0,23.1,0.0,11.4
06-05-2007,25.7,32.1,19.5,50.9,73.3,29.2,97.4,20.0,10.2,-0.1,220.8,7.6,4.6,4.5,6.1,1.6,21.3,0.0,10.0
07-05-2007,26.9,34.4,20.7,47.8,75.7,22.0,97.3,19.5,10.0,0.1,216.6,8.2,4.3,4.9,4.9,1.2,10.6,0.0,8.8
08-05-2007,24.9,34.3,17.6,62.0,85.9,25.1,97.5,15.3,8.0,-0.2,167.3,6.3,4.4,3.8,8.9,1.7,195.7,0.0,7.3
09-05-2007,16.6,19.6,13.0,79.9,96.5,63.5,98.1,5.9,2.7,-1.2,63.4,2.9,1.7,1.9,5.9,2.1,168.8,0.0,0.0
10-05-2007,18.9,25.6,11.8,61.6,82.6,43.3,98.0,20.0,9.6,-0.5,210.7,6.2,3.8,4.0,7.8,2.0,68.5,0.0,11.4
11-05-2007,23.2,30.1,15.4,61.0,81.5,43.1,97.9,17.9,9.4,0.0,200.5,6.6,3.9,4.2,6.3,1.7,49.7,0.0,9.6
12-05-2007,25.7,32.5,19.5,59.4,82.9,32.5,98.0,18.1,9.5,0.2,205.7,6.8,4.0,4.3,4.5,1.3,31.4,0.0,9.7
